failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score,acc_withoutRecourse
0.21904761904761905,0.7469047619047618,0.10273344691204438,0.5878421772342841,1.1660759380130066,0.26660119902388335,0.1013215859030837,tensor(0.5512),0.06666666666666667,0.49333333333333335,0.46728646755218506,-9.213826179504395,0.8695784374163535
0.23529411764705882,0.7411904761904762,0.08383397923260912,0.6039784445594505,0.9766652972930321,0.43745878695508467,0.09170305676855896,tensor(0.4039),0.1702127659574468,0.38095238095238093,0.4748292863368988,-9.246796607971191,0.8650020620167851
0.2926829268292683,0.7392857142857143,0.062403094250638884,0.5500743490927041,1.1247366823874598,0.27721309731246063,0.07526881720430108,tensor(0.4109),0.1366906474820144,0.6212121212121212,0.5089308619499207,-9.296270370483398,0.8719336676425047
0.11764705882352941,0.7204761904761904,0.04369892245311623,0.5105214144730505,0.8038846360768621,0.3702172650103583,0.08459869848156182,tensor(0.4612),0.10144927536231885,0.15151515151515152,0.5009459257125854,-9.337907791137695,0.8612396335529975
0.19902912621359223,0.7102380952380952,0.04878295724904888,0.47615762853880517,0.8813316706779732,0.2808579103853933,0.07526881720430108,tensor(0.3988),0.09352517985611511,0.417910447761194,0.5167819857597351,-9.409764289855957,0.8490985812702402
0.06829268292682927,0.6916666666666667,0.0888572565065021,0.5335168486124968,1.0143452093393042,0.320191589980181,0.08459869848156182,tensor(0.7795),0.04225352112676056,0.12698412698412698,0.4562349021434784,-9.424317359924316,0.8412122578309215
0.25728155339805825,0.7107142857142856,0.10418500469988168,0.45418962157565584,0.9114063229310241,0.3076458070386788,0.07526881720430108,tensor(0.2799),0.19230769230769232,0.46,0.47027531266212463,-9.493590354919434,0.8552756149515183
0.1722488038277512,0.7195238095238095,0.11429036057222286,0.38571945912039746,0.6625932805600315,0.26351308276083485,0.06837606837606838,tensor(0.4538),0.13793103448275862,0.25,0.4695516526699066,-9.542580604553223,0.8515453746247463
0.27184466019417475,0.7119047619047618,0.11653046408722527,0.49239728522113474,0.8594785798632075,0.3075169251459301,0.059322033898305086,tensor(0.6316),0.17518248175182483,0.463768115942029,0.4521498680114746,-9.601332664489746,0.8148999704505385
0.2647058823529412,0.6978571428571427,0.11401231895385287,0.5697507460071144,0.9361309967287457,0.3905720832454407,0.07296137339055794,tensor(0.7460),0.1897810218978102,0.417910447761194,0.437401682138443,-9.633389472961426,0.7645736017869911
0.24390243902439024,0.689047619047619,0.10511087129370074,0.4391704815296938,0.888026204553798,0.2620709445541968,0.08695652173913043,tensor(0.5456),0.1564625850340136,0.46551724137931033,0.4321449398994446,-9.620277404785156,0.749235076103383
0.1674641148325359,0.6769047619047618,0.11216873661628068,0.39256899955033525,0.6674936131693587,0.25998124262768546,0.1013215859030837,tensor(0.6216),0.12056737588652482,0.2647058823529412,0.41887617111206055,-9.564013481140137,0.752969758090432
0.26732673267326734,0.7126190476190476,0.12139298837643453,0.4924427966168633,0.8200684832278565,0.33699995260434823,0.09649122807017543,tensor(0.3816),0.18248175182481752,0.4461538461538462,0.45754873752593994,-9.573538780212402,0.8054333158880115
0.1111111111111111,0.7321428571428571,0.06860199339352464,0.48589057753912906,0.9082514313848241,0.2925563838773673,0.1013215859030837,tensor(0.4439),0.056338028169014086,0.23076923076923078,0.47972533106803894,-9.58731746673584,0.8530786406420447
0.115,0.7435714285714285,0.0722458358442823,0.462131934499973,0.8479614502962323,0.28470668271045246,0.11358574610244988,tensor(0.5170),0.072992700729927,0.20634920634920634,0.45741260051727295,-9.531967163085938,0.8760062672522436
0.2413793103448276,0.7383333333333333,0.04133350512502893,0.5310923255696496,1.0252332947027651,0.29834476764463114,0.10619469026548672,tensor(0.3151),0.13043478260869565,0.47692307692307695,0.4929357171058655,-9.532855033874512,0.8937653385848114
